proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . 	neg
american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new . 	neg
outer-space buffs might love this film , but others will find its pleasures intermittent . 	neg
not even the hanson brothers can save it	neg
truth to tell , if you've seen more than half-a-dozen horror films , there's nothing here you haven't seen before . 	neg
rare birds has more than enough charm to make it memorable . 	pos
why make a documentary about these marginal historical figures ? wouldn't one about their famous dad , author of death in venice , etc . , be more valuable ? 	neg
deliciously slow . 	pos
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . 	neg
while the film misfires at every level , the biggest downside is the paucity of laughter in what's supposed to be a comedy . 	neg
although it includes a fair share of dumb drug jokes and predictable slapstick , " orange county " is far funnier than it would seem to have any right to be . 	pos
a generation x artifact , capturing a brief era of insanity in the sports arena that surely cannot last . 	pos
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered . 	neg
vividly conveys both the pitfalls and the pleasures of over-the-top love . 	pos
ruzowitzky has taken this mothball-y stuff and made a rather sturdy , old-fashioned entertainment out of it . 	pos
care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters . 	neg
will give many ministers and bible-study groups hours of material to discuss . but mainstream audiences will find little of interest in this film , which is often preachy and poorly acted . 	neg
one scene after another in this supposedly funny movie falls to the floor with a sickening thud . 	neg
the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love . 	pos
even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end . . . you almost don't notice the 129-minute running time . 	pos
an excellent romp that boasts both a heart and a mind . 	pos
noyce films it more as a shocking history lesson than as drama . 	pos
while glover , the irrepressible eccentric of river's edge , dead man and back to the future , is perfect casting for the role , he represents bartleby's main overall flaw . 	neg
on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play . 	pos
the performances are remarkable . 	pos
rabbit-proof fence will probably make you angry . but it will just as likely make you weep , and it will do so in a way that doesn't make you feel like a sucker . 	pos
an average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son's discovery of his homosexuality . 	pos
fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . 	pos
for movie lovers as well as opera lovers , tosca is a real treat . 	pos
a moving , if uneven , success . 	pos
it's a movie forged in the fires of chick flick hell . 	neg
a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again . 	neg
the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . 	pos
 . . . grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces . 	neg
it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious . 	pos
an ill-conceived jumble that's not scary , not smart and not engaging . 	neg
murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy . . . 	pos
it's the kind of movie you can't quite recommend because it is all windup and not much of a pitch , yet you can't bring yourself to dislike it . 	neg
the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself . 	pos
when it's not wallowing in hormonal melodrama , " real women have curves " is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she'll become her mother before she gets to fulfill her dreams . 	pos
it understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking . 	pos
the impact of the armenian genocide is diluted by too much stage business in the modern day . 	neg
more of a career curio than a major work . 	neg
shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer's energy and the silliness of it all eventually prevail	pos
moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured . 	neg
i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed . 	neg
like all abstract art , the film does not make this statement in an easily accessible way , and -- unless prewarned -- it would be very possible for a reasonably intelligent person to sit through its tidal wave of imagery and not get this vision at all . 	neg
plays like a volatile and overlong w magazine fashion spread . 	neg
when perry fists a bull at the moore farm , it's only a matter of time before he gets the upper hand in matters of the heart . 	neg
not for the prurient or squeamish , it's a daring if overlong examination of an idolized culture , self-loathing and sexual politics . 	pos
the movie would seem less of a trifle if ms . sugarman followed through on her defiance of the saccharine . 	neg
it's mighty tedious for the viewer who has to contend with unpleasant characters , hit-and-miss performances and awkwardly staged scenes . 	neg
this is nothing but familiar territory . 	neg
the criticism never rises above easy , cynical potshots at morally bankrupt characters . . . 	neg
sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . 	neg
there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting , soderbergh's spectacular swing for the fence yields only a spectacular whiff . 	neg
one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . 	neg
an awfully good , achingly human picture . 	pos
offers a persuasive look at a defeated but defiant nation in flux . 	pos
moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter . 	pos
with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . 	pos
director david jacobson gives dahmer a consideration that the murderer never game his victims . 	pos
everything that's worthwhile about collision course can already be seen on television . 	neg
fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix . 	neg
 . . . unlike [scorsese's mean streets] , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . 	neg
offers enough playful fun to entertain the preschool set while embracing a wholesome attitude . 	pos
it's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful . 	neg
writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . 	pos
if the movie were all comedy , it might work better . but it has an ambition to say something about its subjects , but not a willingness . 	neg
at its best , queen is campy fun like the vincent price horror classics of the '60s . at its worst , it implodes in a series of very bad special effects . 	neg
the film brilliantly shines on all the characters , as the direction is intelligently accomplished . 	pos
ryan gosling . . . is at 22 a powerful young actor . 	pos
desta vez , columbus capturou o pomo de ouro . 	pos
the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff . 	pos
it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them . 	neg
a passable romantic comedy , in need of another couple of passes through the word processor . 	neg
as animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth . 	pos
if cinema had been around to capture the chaos of france in the 1790's , one imagines the result would look like something like this . 	pos
the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes . 	pos
can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde . 	neg
however clever nelson has been in providing variation within the confines of her structure and staging , the question remains whether this should , indeed , have been presented as a theatrical release . 	neg
the overall effect is awe and affection -- and a strange urge to get on a board and , uh , shred , dude . 	pos
an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video . 	pos
it's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads . it's quite another to feel physically caught up in the process . 	pos
gloriously goofy ( and gory ) midnight movie stuff . 	pos
it strikes hardest… when it reminds you how pertinent its dynamics remain . fifty years after the fact , the world's political situation seems little different , and [director phillip] noyce brings out the allegory with remarkable skill . 	pos
never once predictable . 	pos
despite some charm and heart , this quirky soccer import is forgettable	neg
though the opera itself takes place mostly indoors , jacquot seems unsure of how to evoke any sort of naturalism on the set . 	neg
it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self . 	pos
while it is interesting to witness the conflict from the palestinian side , longley's film lacks balance . . . and fails to put the struggle into meaningful historical context . 	neg
compelling revenge thriller , though somewhat weakened by a miscast leading lady . 	pos
a gorgeous , witty , seductive movie . 	pos
no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins . 	pos
a screenplay more ingeniously constructed than " memento " 	pos
fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent . 	neg
 . . . a bland murder-on-campus yawner . 	neg
a bit too eager to please . 	neg
contradicts everything we've come to expect from movies nowadays . instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way . 	pos
as any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death . on that score , the film certainly doesn't disappoint . 	pos
a shambles of a movie--visually unattractive , unbearably loud and utterly silly . . . its hilarity is completely unintentional . 	neg
while the ensemble player who gained notice in guy ritchie's lock , stock and two smoking barrels and snatch has the bod , he's unlikely to become a household name on the basis of his first starring vehicle . 	neg
those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time . 	pos
all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . 	pos
the plot grinds on with yawn-provoking dullness . 	neg
watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals . 	pos
remove spider-man the movie from its red herring surroundings and it's apparent that this is one summer film that satisfies . 	pos
 . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie . 	neg
it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave . 	pos
the heedless impetuousness of youth is on full , irritating display in [this] meandering and pointless french coming-of-age import from writer-director anne-sophie birot . 	neg
undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters . 	neg
an exhilarating serving of movie fluff . 	pos
digital-video documentary about stand-up comedians is a great glimpse into a very different world . 	pos
p . t . anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible . 	pos
 " the mothman prophecies " is a difficult film to shake from your conscience when night falls . 	pos
it's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb . 	pos
an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation . 	pos
[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense . 	pos
remember the kind of movie we were hoping " ecks vs . sever " or " xxx " was going to be ? this is it . 	pos
'they' begins and ends with scenes so terrifying i'm still stunned . and i've decided to leave a light on every night from now on . 	pos
'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about	neg
flotsam in the sea of moviemaking , not big enough for us to worry about it causing significant harm and not smelly enough to bother despising . 	neg
a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	pos
it might be the first sci-fi comedy that could benefit from a three's company-style laugh track . 	neg
predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king . 	neg
its plot and animation offer daytime tv serviceability , but little more . 	neg
 . . . a fun little timewaster , helped especially by the cool presence of jean reno . 	pos
it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests . 	pos
everything is pegged into the groove of a new york dating comedy with 'issues' to simplify . 	neg
if it's possible for a sequel to outshine the original , then sl2 does just that . 	pos
a pleasurably jacked-up piece of action moviemaking . 	pos
the casting of raymond j . barry as the 'assassin' greatly enhances the quality of neil burger's impressive fake documentary . 	pos
aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend . when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music . 	neg
downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . 	neg
though it's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves . 	pos
ultimately . . . the movie is too heady for children , and too preachy for adults . 	neg
most new movies have a bright sheen . some , like ballistic , arrive stillborn . . . looking like the beaten , well-worn video box cover of seven years into the future . 	neg
the movie is well crafted , and well executed . if you're paying attention , the " big twists " are pretty easy to guess - but that doesn't make the movie any less entertaining . 	pos
the director's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship ( most notably wretched sound design ) . 	neg
let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly " inspired " was a lot funnier and more deftly enacted than what's been cobbled together onscreen . 	neg
land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored . 	pos
this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 	pos
a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill . 	pos
sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti	neg
in the real world , an actor this uncharismatically beautiful would have a résumé loaded with credits like " girl in bar #3 . " 	neg
there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman . 	pos
forced , familiar and thoroughly condescending . 	neg
richard gere and diane lane put in fine performances as does french actor oliver martinez . 	pos
woody allen has really found his groove these days . the problem is that it is one that allows him to churn out one mediocre movie after another . 	neg
it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there's a little girl-on-girl action . 	neg
it's like an all-star salute to disney's cheesy commercialism . 	neg
as a vehicle to savour binoche's skill , the film is well worthwhile . 	pos
gaunt , silver-haired and leonine , [harris] brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman . 	pos
a strangely compelling and brilliantly acted psychological drama . 	pos
cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying . 	neg
it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff . 	neg
 " roger michell ( " notting hill " ) directs a morality thriller . " 	neg
a movie that will wear you out and make you misty even when you don't want to be . 	pos
too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot . 	neg
an extraordinary swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that bille august does best . 	pos
the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch . 	pos
slow , dry , poorly cast , but beautifully shot . 	neg
from the opening strains of the average white band's " pick up the pieces " , you can feel the love . 	pos
my own minority report is that it stinks . 	neg
i'm not exactly sure what this movie thinks it is about . 	neg
those of you who are not an eighth grade girl will most likely doze off during this one . 	neg
the principals in this cast are all fine , but bishop and stevenson are standouts . 	pos
 . . . the kind of movie you see because the theater has air conditioning . 	neg
malone does have a gift for generating nightmarish images that will be hard to burn out of your brain . but the movie's narrative hook is way too muddled to be an effectively chilling guilty pleasure . 	neg
strangely comes off as a kingdom more mild than wild . 	neg
overwrought , melodramatic bodice-ripper . 	neg
it's the kind of movie that ends up festooning u . s . art house screens for no reason other than the fact that it's in french ( well , mostly ) with english subtitles and is magically 'significant' because of that . 	neg
the problem is the needlessly poor quality of its archival prints and film footage . the images lack contrast , are murky and are frequently too dark to be decipherable . 	neg
a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . 	pos
although the level of the comedy declines as the movie proceeds , there's no denying the fun of watching de niro and crystal having fun . 	pos
borrows from so many literary and cinematic sources that this future world feels absolutely deja vu . 	neg
too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over , tunnel under or barrel through . 	neg
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment . 	neg
blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy . 	neg
[a] devastatingly powerful and astonishingly vivid holocaust drama . 	pos
francophiles will snicker knowingly and you'll want to slap them . 	pos
neither funny nor suspenseful nor particularly well-drawn . 	neg
an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else . 	pos
this formulaic chiller will do little to boost stallone's career . 	neg
any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes . like a marathon runner trying to finish a race , you need a constant influx of liquid just to get through it . 	neg
a backstage must-see for true fans of comedy . 	pos
scores a few points for doing what it does with a dedicated and good-hearted professionalism . 	pos
alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl . 	neg
cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds . 	neg
 . . . one of the more influential works of the 'korean new wave' . 	pos
it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth . 	pos
to call the other side of heaven " appalling " would be to underestimate just how dangerous entertainments like it can be . 	neg
the only thing to fear about " fear dot com " is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film . 	neg
what's most refreshing about real women have curves is its unforced comedy-drama and its relaxed , natural-seeming actors . 	pos
just because it really happened to you , honey , doesn't mean that it's interesting to anyone else . 	neg
'this movie sucks . '	neg
two generations within one family test boundaries in this intelligent and restrained coming-of-age drama . 	pos
the ya-ya's have many secrets and one is - the books are better . translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya . 	pos
a celebration of quirkiness , eccentricity , and certain individuals' tendency to let it all hang out , and damn the consequences . 	pos
it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum . 	pos
top-notch action powers this romantic drama . 	pos
it never fails to engage us . 	pos
everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse . 	pos
though few will argue that it ranks with the best of herzog's works , invincible shows he's back in form , with an astoundingly rich film . 	pos
the movie is gorgeously made , but it is also somewhat shallow and art-conscious . 	neg
it takes a certain kind of horror movie to qualify as 'worse than expected , ' but ghost ship somehow manages to do exactly that . 	neg
an escapist confection that's pure entertainment . 	pos
too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley's least accessible screed yet . 	neg
a delightful , if minor , pastry of a movie . 	pos
[director] byler may yet have a great movie in him , but charlotte sometimes is only half of one . 	neg
nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro's right-hand goombah . 	neg
as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten . 	pos
haneke challenges us to confront the reality of sexual aberration . 	pos
morvern rocks . 	pos
this is mostly well-constructed fluff , which is all it seems intended to be . 	pos
a few artsy flourishes aside , narc is as gritty as a movie gets these days . 	pos
despite some gulps the film is a fuzzy huggy . 	neg
a movie that tries to fuse the two 'woods' but winds up a bolly-holly masala mess . 	neg
antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it . 	pos
originality ain't on the menu , but there's never a dull moment in the giant spider invasion comic chiller . 	pos
a triumph of pure craft and passionate heart . 	pos
warmed-over hash . 	neg
the film is full of charm . 	pos
'god help us , but capra and cooper are rolling over in their graves . '	neg
an occasionally funny , but overall limp , fish-out-of-water story . 	neg
though its atmosphere is intriguing . . . the drama is finally too predictable to leave much of an impression . 	neg
instead of accurately accounting a terrible true story , the film's more determined to become the next texas chainsaw massacre . but what about the countless other people who'd merely like to watch a solid tale about a universally interesting soul ? 	neg
has its moments -- and almost as many subplots . 	neg
it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru . 	pos
aside from being the funniest movie of the year , simone , andrew niccol's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it . 	pos
 " the road paved with good intentions leads to the video store " 	neg
the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . 	neg
it's never a good sign when a film's star spends the entirety of the film in a coma . it's a worse sign when you begin to envy her condition . 	neg
rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects . 	neg
elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level . 	neg
nohe has made a decent 'intro' documentary , but he feels like a spectator and not a participant . 	neg
the movie gets muted and routine . 	neg
the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them . 	neg
the cast is so low-wattage that none of the characters comes off as big . . . and the setting remains indistinct . 	neg
they're just a couple of cops in copmovieland , these two , but in narc , they find new routes through a familiar neighborhood . 	pos
the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency . 	pos
extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten . 	pos
the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison . 	neg
you don't need to be a hip-hop fan to appreciate scratch , and that's the mark of a documentary that works . 	pos
not so much farcical as sour . 	neg
it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . 	neg
never engaging , utterly predictable and completely void of anything remotely interesting or suspenseful . 	neg
this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through . 	neg
engrossing and affecting , if ultimately not quite satisfying . 	pos
a mechanical action-comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences . 	neg
uncertain in tone . . . a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things . 	neg
even through its flaws , revolution #9 proves to be a compelling , interestingly told film . 	pos
so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality . 	pos
just a collection of this and that -- whatever fills time -- with no unified whole . 	neg
sit through this one , and you won't need a magic watch to stop time ; your dvd player will do it for you . 	neg
a processed comedy chop suey . 	neg
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 	pos
witherspoon puts to rest her valley-girl image , but it's dench who really steals the show . 	pos
 . . . gripping and handsome execution , ( but ) there isn't much about k-19 that's unique or memorable . 	pos
effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken . 	pos
the movie has no respect for laws , political correctness or common decency , but it displays something more important : respect for its flawed , crazy people . 	pos
this cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap . 	pos
not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly . 	pos
the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . 	pos
britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway . 	pos
feeble comedy . 	neg
the wild thornberrys movie is a jolly surprise . 	pos
'like a child with an important message to tell . . . [skins'] faults are easy to forgive because the intentions are lofty . '	pos
a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . 	neg
nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks . 	neg
this horror-comedy doesn't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count elvira's hooters . 	pos
it's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness . 	neg
fine acting but there is no sense of connecting the dots , just dots . 	pos
that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered . 	neg
just too silly and sophomoric to ensnare its target audience . 	neg
god help the poor woman if attal is this insecure in real life : his fictional yvan's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse . 	neg
it's a rare window on an artistic collaboration . 	pos
one of the finest , most humane and important holocaust movies ever made . 	pos
this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come . 	pos
the best you can say about it is it's so uninspired , it barely gives one pause when considering some of the other dreck out there right now . 	neg
kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that . 	neg
a didactic and dull documentary glorifying software anarchy . 	neg
a dreary , incoherent , self-indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours . . . a cacophony of pretentious , meaningless prattle . 	neg
i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon . 	pos
a gripping , searing portrait of a lost soul trying to find her way through life . 	pos
pacino and williams seem to keep upping the ante on each other , just as their characters do in the film . what results is the best performance from either in years . 	pos
so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along . 	neg
ze movie starts out so funny , then she is nothing . 	neg
i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama . 	neg
this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . 	neg
it's frustrating to see these guys -- who are obviously pretty clever -- waste their talent on parodies of things they probably thought were funniest when they were high . 	neg
the only time 8 crazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers . 	neg
deadly dull , pointless meditation on losers in a gone-to-seed hotel . 	neg
the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world . 	pos
unwieldy contraption . 	neg
too slow for a younger crowd , too shallow for an older one . 	neg
comes across as a relic from a bygone era , and its convolutions . . . feel silly rather than plausible . 	neg
a fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience . judging by those standards , 'scratch' is a pretty decent little documentary . 	pos
'the film is stark , straightforward and deadly . . . an unnatural calm that's occasionally shaken by . . . blasts of rage , and later , violent jealousy . '	pos
works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren . 	pos
eric byler's nuanced pic avoids easy sentiments and explanations . . . 	pos
this is a stunning film , a one-of-a-kind tour de force . 	pos
a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . 	pos
begins like a docu-drama but builds its multi-character story with a flourish . 	pos
the movie is for fans who can't stop loving anime , and the fanatical excess built into it . 	pos
the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial . 	neg
[it's] a prison soccer movie starring charismatic tough guy vinnie jones , but it had too much spitting for me to enjoy . 	neg
a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations . 	neg
ever see one of those comedies that just seem like a bad idea from frame one ? 	neg
samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal	neg
a triumph , relentless and beautiful in its downbeat darkness . 	pos
in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . 	neg
showtime is closer to slowtime . 	neg
a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal . 	pos
eight legged freaks won't join the pantheon of great monster/science fiction flicks that we have come to love . . . 	neg
children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers . 	neg
jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically . 	neg
imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma . 	neg
implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all . 	pos
gooding offers a desperately ingratiating performance . 	neg
this film puts wang at the forefront of china's sixth generation of film makers . 	pos
there are things to like about murder by numbers -- but , in the end , the disparate elements don't gel . 	neg
nicole kidman makes it a party worth attending . 	pos
wedding feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin . 	pos
it smacks of purely commercial motivation , with no great love for the original . 	neg
the 50-something lovebirds are too immature and unappealing to care about . 	neg
reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . 	pos
despite the authenticity of the trappings , the film is overblown in its plotting , hackneyed in its dialogue and anachronistic in its style . 	neg
depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being . 	neg
truly terrible . 	neg
you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling . 	pos
the most anti-human big studio picture since 3000 miles to graceland . 	neg
walter hill's undisputed is like a 1940s warner bros . b picture , and i mean that as a compliment . 	pos
a retread of material already thoroughly plumbed by martin scorsese . 	neg
